
============================================================
Conversiones realizadas el: 2025-02-02 00:10:22.588420
============================================================
     Decimal |          Binario |  Hexadecimal
371839010890565025792 | 101000010100001001101100010100101000101000100101111000000000000000000 | 14284D8A5144BC0000
115451607965337993216 | 1100100001000110110100000011100000101110001101000010100000000000000 | 6423681C171A14000
26376263614513901568 | 10110111000001011010100000000001010001101001010010111000000000000 | 16E0B50028D297000
346234436129128972288 | 100101100010011110111110100010011101100010100011010000000000000000000 | 12C4F7D13B14680000
299916285758784012288 | 100000100001000101100101100001101111101111110110111100000000000000000 | 10422CB0DF7EDE0000
272192755956069990400 | 11101100000101101110111011010110011100101100001001001000000000000000 | EC16EED672C248000
284993165261918011392 | 11110111001100010011000111011101100011100010110100011000000000000000 | F73131DD8E2D18000
373871771902961975296 | 101000100010010000011010110111011000000101101111010110000000000000000 | 1444835BB02DEB0000
183594277286061015040 | 10011111001111100001111001100111011110101110001111000000000000000000 | 9F3E1E677AE3C0000
372367696202288988160 | 101000010111110100011110011101100111010110000000000100000000000000000 | 142FA3CECEB0020000
274919586349452001280 | 11101110011101000110100100110011001011001100011010101000000000000000 | EE7469332CC6A8000
162514716121269993472 | 10001100111101011000010000010100010110111101101111110000000000000000 | 8CF584145BDBF0000
40193695935066497024 | 100010110111001100101100010111111101100011101100110110000000000000 | 22DCCB17F63B36000
103544422879452004352 | 1011001110011110111101100000000000111001010100100010000000000000000 | 59CF7B001CA910000
115996662139504001024 | 1100100100111000110111011011010001110100100001000111000000000000000 | 649C6EDA3A4238000
169308591788455985152 | 10010010110110100000111100110011001000111100100010011000000000000000 | 92DA0F3323C898000
364908886355860979712 | 100111100100000100000110010101100010101000000011110110000000000000000 | 13C820CAC5407B0000
962316936170840064 | 110101011010110101100010011110100101110011100010000000000000 | D5AD627A5CE2000
144537509271342006272 | 1111101010111011100011000101110001111000110000100011100000000000000 | 7D5DC62E3C611C000
341373748033458012160 | 100101000000110000011001011110010100100101001111110000000000000000000 | 1281832F2929F80000
215216559029833990144 | 10111010101010111010110100000010101111100011001001001000000000000000 | BAABAD02BE3248000
253751692807212990464 | 11011100000110000011000111000010110010001111111110011000000000000000 | DC1831C2C8FF98000
117280132060437004288 | 1100101101110010110101110101011101101110001001111111100000000000000 | 65B96BABB713FC000
160437398605876985856 | 10001011001010000100001000111111111110001111000011001000000000000000 | 8B28423FF8F0C8000
78013350057360605184 | 1000011101010100111000110001000101101110011001011011100000000000000 | 43AA7188B732DC000
304421695477909028864 | 100001000000010110011000111110010010001010010111010000000000000000000 | 1080B31F2452E80000
92095540917732605952 | 1001111111000010101000101101000010110000110111001111000000000000000 | 4FE15168586E78000
95458146809859997696 | 1010010110010111111011101101100001110111110110010110000000000000000 | 52CBF76C3BECB0000
67644895480224497664 | 111010101011000010111100100000101010001111001101010100000000000000 | 3AAC2F20A8F354000
339824020945440997376 | 100100110110000000001011100101001010111000101111010100000000000000000 | 126C017295C5EA0000
188565502205839015936 | 10100011100011011111001111010011000110000000001011000000000000000000 | A38DF3D31802C0000
36578025719581401088 | 11111101110011111010000001001011111100000110000000110000000000000 | 1FB9F4097E0C06000
182684852390531006464 | 10011110011101000010111110010101011111100110010001011000000000000000 | 9E742F957E6458000
367192445790004969472 | 100111110011111010001100111111111101000100000001000000000000000000000 | 13E7D19FFA20200000
12582680920115699712 | 1010111010011110101010011010000110000101100101001110000000000000 | AE9EA9A18594E000
237881186897585012736 | 11001110010101000011101111110010001010000010110111001000000000000000 | CE543BF2282DC8000
311863154038491971584 | 100001110011111111000011111100100011010110101001111100000000000000000 | 10E7F87E46B53E0000
148000216496187998208 | 10000000010111101010011001001100001110111000001100011000000000000000 | 805EA64C3B8318000
370539765308349022208 | 101000001011001000101101100010101100000011000110000010000000000000000 | 141645B15818C10000
338971531344462020608 | 100100110000000101100110010111100111101000100110110010000000000000000 | 12602CCBCF44D90000
105748160167656996864 | 1011011101110001100111011110110010100001100010011101100000000000000 | 5BB8CEF650C4EC000
14853030298318399488 | 1100111000100000100100000101110010010001011000011110100000000000 | CE20905C9161E800
338213665299808976896 | 100100101010110101000010100001010100001001001111110010000000000000000 | 1255A850A849F90000
112456271847110000640 | 1100001100010100100111011110110110100010011110000001100000000000000 | 618A4EF6D13C0C000
87076091917362298880 | 1001011100001101100011011000011111111111011101001001000000000000000 | 4B86C6C3FFBA48000
171331528319893012480 | 10010100100110110011110111010100000011101100000000001000000000000000 | 949B3DD40EC008000
123896283463584006144 | 1101011011101101000000001010110000100100110000001110100000000000000 | 6B768056126074000
335025791758843969536 | 100100010100101101010101101101000111111011011111000110000000000000000 | 12296AB68FDBE30000
208422898182035996672 | 10110100110001110010111000011001111111101101101010100000000000000000 | B4C72E19FEDAA0000
276965380224322011136 | 11110000001110101010101100011110001101110111101101101000000000000000 | F03AAB1E377B68000
307465762231412981760 | 100001010101011110001110100011011100111011110000101100000000000000000 | 10AAF1D1B9DE160000
253607990188969984000 | 11011011111110000100100100110110011101110110010011101000000000000000 | DBF849367764E8000
15043988325369999360 | 1101000011000110111110111010110011101010110011010111000000000000 | D0C6FBACEACD7000
92587874511380905984 | 1010000010011101010001101010101000100000111010011011000000000000000 | 504EA3551074D8000
180733874471223984128 | 10011100110000101111101101010100001100110001010110001000000000000000 | 9CC2FB54331588000
171363766005039988736 | 10010100101000100110011001010100000111100111100100011000000000000000 | 94A266541E7918000
82413161862805700608 | 1000111011110110110010111100001001000010001010011011100000000000000 | 477B65E12114DC000
11468123425089699840 | 1001111100100110111101010111111010010000110011101100000000000000 | 9F26F57E90CEC000
357851876010916970496 | 100110110011000110001010000010100000001011101110101100000000000000000 | 13663141405DD60000
172684568292021010432 | 10010101110001111010110100111111000010000101100110001000000000000000 | 95C7AD3F085988000
27906964615454498816 | 11000001101001001011101000111010111010111100011111010000000000000 | 183497475D78FA000
238281612468332003328 | 11001110101011010010010110000001000111100010001110000000000000000000 | CEAD25811E2380000
151494114190486011904 | 10000011011001100111001101100011010010111110011000100000000000000000 | 836673634BE620000
158284241173691990016 | 10001001010010100010100101101011100010111100001010111000000000000000 | 894A296B8BC2B8000
118187646896836001792 | 1100110100000101110110111101010101011101101001101010100000000000000 | 6682EDEAAED354000
233781148333413007360 | 11001010110001011101011110111100100010011011111111001000000000000000 | CAC5D7BC89BFC8000
150468738440219983872 | 10000010100000101100010110000110010011010010011110100000000000000000 | 8282C5864D27A0000
135321048252587999232 | 1110101010111110100111100000110110010010001000000001000000000000000 | 755F4F06C91008000
81046288832610402304 | 1000110010010111110010000100100101010100111011100111000000000000000 | 464BE424AA7738000
321523737319018987520 | 100010110111000001001110001111001010111111100001000100000000000000000 | 116E09C795FC220000
231470288032549994496 | 11001000110001001011101010001001010101011101011111101000000000000000 | C8C4BA8955D7E8000
199202278522445004800 | 10101100110001111100101010001110010110110010110000101000000000000000 | ACC7CA8E5B2C28000
211398831299035987968 | 10110111010110111111100001010000011100000111110001010000000000000000 | B75BF850707C50000
97347717332507492352 | 1010100011011111000100100010010010011000011001111110000000000000000 | 546F89124C33F0000
232608865904189997056 | 11001001110000011000101100110010000000010001101101111000000000000000 | C9C18B32011B78000
74691186332297707520 | 1000000110010001100011001100011110100000101000111011100000000000000 | 40C8C663D051DC000
334965028872212971520 | 100100010100010010010110101110000100111011010101110000000000000000000 | 122892D709DAB80000
150895819971178004480 | 10000010111000011001101001001100100010010001010111000000000000000000 | 82E19A4C8915C0000
161438963556359995392 | 10001100000001101010011010100000001110100100000100100000000000000000 | 8C06A6A03A4120000
347487405370170015744 | 100101101011001011011010000100001110111110011001001100000000000000000 | 12D65B421DF3260000
340865847893154988032 | 100100111101001110110110000101010110010010101110101100000000000000000 | 127A76C2AC95D60000
68591651890749095936 | 111011011111100110011111111111101100000001010110011100000000000000 | 3B7E67FFB0159C000
112164633848040996864 | 1100001010010011000110101000011011000001010001111010100000000000000 | 61498D4360A3D4000
334970337148468002816 | 100100010100010100101101100101110001100111011010001010000000000000000 | 1228A5B2E33B450000
350295922070968008704 | 100101111110101010101000111010010110100011011111101110000000000000000 | 12FD551D2D1BF70000
34161160785173499904 | 11101101000010100110100101011110110010011010001010101000000000000 | 1DA14D2BD93455000
36411098896917999616 | 11111100101001110001101011000100001010000011010100011000000000000 | 1F94E3588506A3000
255649066234114998272 | 11011101101111010111111011110100000011001100101111000000000000000000 | DDBD7EF40CCBC0000
307524335330374975488 | 100001010101111000001111010011010011000110011000111000000000000000000 | 10ABC1E9A6331C0000
103814075527164002304 | 1011010000010110101101011111010100101010010001011110000000000000000 | 5A0B5AFA9522F0000
69285413887732400128 | 111100000110000111001111001101011101001110001101001100000000000000 | 3C1873CD74E34C000
272615842225090002944 | 11101100011101001110000010000001111110000010011011010000000000000000 | EC74E081F826D0000
85768431115322703872 | 1001010011001000110101011011010110111000011010111101100000000000000 | 4A646ADADC35EC000
326204534532385996800 | 100011010111011111111010011111101100111111100100000110000000000000000 | 11AEFF4FD9FC830000
106410750317531004928 | 1011100010010111110111011011010000000011111001110001000000000000000 | 5C4BEEDA01F388000
182029054285317013504 | 10011101111000101001000111000111000011110100100111100000000000000000 | 9DE291C70F49E0000
211523038909897998336 | 10110111011101111000110010110011000100000011100110011000000000000000 | B7778CB3103998000
279868754598357991424 | 11110010101111110101100011010111111110111110000110011000000000000000 | F2BF58D7FBE198000
10331825833076400128 | 1000111101100010000001001101101011010101101110010010000000000000 | 8F6204DAD5B92000
32715765586636201984 | 11100011000000101101111110111011100101010011001100110000000000000 | 1C605BF772A666000
229800513452256985088 | 11000111010100011111011011010111001100010100001001110000000000000000 | C751F6D7314270000
175028316198969999360 | 10010111110100000001011111100011111001000010010110110000000000000000 | 97D017E3E425B0000
139887768764488007680 | 1111001010101010101001100001000100010111101010010101100000000000000 | 795553088BD4AC000
209841080314335002624 | 10110110000000100001010001101100001010011100001001110000000000000000 | B602146C29C270000
19766612846404800512 | 10001001001010001000111011010011111100010101000011001000000000000 | 112511DA7E2A19000
163015697663039012864 | 10001101011001001100000110010101010010010001111010101000000000000000 | 8D64C195491EA8000
38239811702942498816 | 100001001010101111000110100010001111111111101101101000000000000000 | 212AF1A23FFB68000
344731843275984011264 | 100101011000000011101100010001111110111101110101010010000000000000000 | 12B01D88FDEEA90000
356902111365627969536 | 100110101100100000011000000110101011010101111001010010000000000000000 | 1359030356AF290000
166581330538003005440 | 10010000011111000111110001011000100111100001100110011000000000000000 | 907C7C589E1998000
254035038970677985280 | 11011100010101110001110000100000001000101101110001101000000000000000 | DC571C2022DC68000
94349882420868792320 | 1010001110101011110000111100010110010110111110000011100000000000000 | 51D5E1E2CB7C1C000
262789965480384987136 | 11100011111011110001100000010100100010010011100000110000000000000000 | E3EF1814893830000
83477461537266597888 | 1001000011001111011100001001111110001010000000111000000000000000000 | 4867B84FC501C0000
153423837849791004672 | 10000101000100101110111101111010011001101001111011001000000000000000 | 8512EF7A669EC8000
227029410576007987200 | 11000100111010101010011111100001000011000101010001001000000000000000 | C4EAA7E10C5448000
325190768033007992832 | 100011010000011101101101100001001011101101011111001010000000000000000 | 11A0EDB0976BE50000
191613421328669999104 | 10100110001100101011100111110111110010101100101000100000000000000000 | A632B9F7CACA20000
29611043291170299904 | 11001101011101111100011101111110010111110111010110110000000000000 | 19AEF8EFCBEEB6000
77185103731781992448 | 1000010111100101000100100101110011001011100100010110000000000000000 | 42F2892E65C8B0000
139926144363457003520 | 1111001010111011101100001101111000000100101111000011100000000000000 | 795DD86F025E1C000
198078664446819008512 | 10101011110011100100110001111101100101000000011100011000000000000000 | ABCE4C7D940718000
262054820236230983680 | 11100011010010111101101111101001010000110011011001010000000000000000 | E34BDBE9433650000
278710446918611992576 | 11110001101111100010011010101100110100011110001110111000000000000000 | F1BE26ACD1E3B8000
158709946366999986176 | 10001001101010001010111111110101011011100110010101010000000000000000 | 89A8AFF56E6550000
331573502242397028352 | 100011111100110000001101101111000100110101010010000110000000000000000 | 11F981B789AA430000
294204151513283002368 | 11111111001011100111000111010000101001111010011011111000000000000000 | FF2E71D0A7A6F8000
239239688452602003456 | 11001111100000011110000111010001100111111000011101110000000000000000 | CF81E1D19F8770000
90327376388605198336 | 1001110010110001011010011100100000000011111110100011100000000000000 | 4E58B4E401FD1C000
165733096902383992832 | 10001111110000000010001111011000101010000111111111011000000000000000 | 8FC023D8A87FD8000
367288951981555974144 | 100111110100100101000011110111101100011010010001001100000000000000000 | 13E9287BD8D2260000
16908696499451400192 | 1110101010100111110000011110000101010000101100010001000000000000 | EAA7C1E150B11000
120911290855726006272 | 1101000110111111011001100100110101011110101011111000100000000000000 | 68DFB326AF57C4000
168283454911717998592 | 10010001111101100110111011101010001101100100011010101000000000000000 | 91F66EEA3646A8000
226410351668670988288 | 11000100011000010011001001110100010011101010011001111000000000000000 | C46132744EA678000
314452540612975001600 | 100010000101111100111110101111010010110000011011110000000000000000000 | 110BE7D7A583780000
77208487241645293568 | 1000010111101111011101001100001010000000011100011000000000000000000 | 42F7BA614038C0000
361938097564808970240 | 100111001111011100110011011100001101011011111000111010000000000000000 | 139EE66E1ADF1D0000
143098406390066003968 | 1111100000111100011101010100111000110100100010111110100000000000000 | 7C1E3AA71A45F4000
369504389236674002944 | 101000000011111100111010011000100101011100111101000000000000000000000 | 1407E74C4AE7A00000
348960819556563025920 | 100101110101011001101111000001000001101010110001000000000000000000000 | 12EACDE08356200000
30083056012763000832 | 11010000101111100011111000000111010000110111010101111000000000000 | 1A17C7C0E86EAF000
147780858078188011520 | 10000000001011011111000100110111001000010000110100000000000000000000 | 802DF137210D00000
238015553185111015424 | 11001110011100100001000111001000111110111000101000110000000000000000 | CE7211C8FB8A30000
278915935017508995072 | 11110001111010111100011101010010001101110010100011110000000000000000 | F1EBC7523728F0000
40479187449689096192 | 100011000111000010111101101000010001111111001010110100000000000000 | 231C2F6847F2B4000
227241263218278006784 | 11000101000110011011001001001110101111010100100000000000000000000000 | C519B24EBD4800000
326567124302048985088 | 100011011010000000111011111010101001101110000011101110000000000000000 | 11B4077D5370770000
193812348846908014592 | 10101000000110101111110010000110101000011000000010101000000000000000 | A81AFC86A180A8000
119086108063739002880 | 1100111010010100110110110000101011010110110111100011100000000000000 | 674A6D856B6F1C000
218132631434873012224 | 10111101001100110010110010001001001011100100110100000000000000000000 | BD332C892E4D00000
86142344438106505216 | 1001010101101110111000101011101110101100000101011110100000000000000 | 4AB7715DD60AF4000
104178728614086000640 | 1011010010111000101001100011011011001000010011010110100000000000000 | 5A5C531B6426B4000
212170476038445006848 | 10111000000001110100111100111101010001100001000010110000000000000000 | B8074F3D4610B0000
332631883368111996928 | 100100000100000110001110101111001000001100101011110110000000000000000 | 120831D790657B0000
347337156912278011904 | 100101101010001000101011101111111000011001010011100100000000000000000 | 12D44577F0CA720000
323299153086494015488 | 100011000011010101101010100101101000111100001000111000000000000000000 | 1186AD52D1E11C0000
219914407000856985600 | 10111110101111101100111011000000001011000100110000100000000000000000 | BEBECEC02C4C20000
223413329370991001600 | 11000001110001111011100101110101111001001101010000111000000000000000 | C1C7B975E4D438000
324592670061914030080 | 100011001100010100000110100011010011111010111111101010000000000000000 | 1198A0D1A7D7F50000
263625703791428993024 | 11100100101010001010101001001101100101110110011110011000000000000000 | E4A8AA4D976798000
55094756877410803712 | 101111110010010111111001010111100110111000100101001010000000000000 | 2FC97E579B894A000
361735065929422995456 | 100111001110000010101000111011110100010000101110001000000000000000000 | 139C151DE885C40000
58613077552531398656 | 110010110101101011011110110111110100010111000011100110000000000000 | 32D6B7B7D170E6000
279598978344801009664 | 11110010100000110111000111010110110011111100000000000000000000000000 | F28371D6CFC000000
146010370799905996800 | 1111110101001001101000010101010010101111011011101110000000000000000 | 7EA4D0AA57B770000
149082299281991991296 | 10000001010011101110101110010101001100111001100110110000000000000000 | 814EEB953399B0000
339083490858247979008 | 100100110000110111010100011100110010011101101010010010000000000000000 | 1261BA8E64ED490000
24305783007804600320 | 10101000101001111011111001101111000110111111010110011000000000000 | 1514F7CDE37EB3000
135250163196773007360 | 1110101010011111001000110101101011101100101010001000000000000000000 | 754F91AD765440000
48057253893070798848 | 101001101011101101101010011100110000101001001111100100000000000000 | 29AEDA9CC293E4000
68844798342477398016 | 111011101101101001110110110101011001001100110001000100000000000000 | 3BB69DB564CC44000
320688649544349974528 | 100010110001001110010111100111010110111100110101101110000000000000000 | 116272F3ADE6B70000
184031207988127989760 | 10011111100111110010001100001010000001000110011001100000000000000000 | 9F9F230A046660000
232714127453392011264 | 11001001110110001110101010011111001001010010011010010000000000000000 | C9D8EA9F252690000
243806679420280012800 | 11010011011101111111010100110011000010001001010101001000000000000000 | D377F533089548000
117424231443819003904 | 1100101110110010110101011000101101110100000000101100000000000000000 | 65D96AC5BA0160000
148881219496451997696 | 10000001001000100100010110000101001101010100111110111000000000000000 | 81224585354FB8000
81135627751542095872 | 1000110010111111011101001111001000010100110111111100000000000000000 | 465FBA790A6FE0000
213528958704898998272 | 10111001001101001111010000001001111000000000100011110000000000000000 | B934F409E008F0000
154025715955244007424 | 10000101100110001001010001001001100100011011100010010000000000000000 | 8598944991B890000
238448950869218000896 | 11001110110100100100110110010111010101111000010011111000000000000000 | CED24D975784F8000
306105583363167027200 | 100001001100000010001011111100100000001111101010010110000000000000000 | 1098117E407D4B0000
56586459015385595904 | 110001000101001011011111001010101010100101010000100100000000000000 | 3114B7CAAA5424000
236706377271512006656 | 11001101010011110101111111000000000100011010000100100000000000000000 | CD4F5FC011A120000
342720978407995015168 | 100101001010000110101100000100000110001101010110111010000000000000000 | 129435820C6ADD0000
129231605682978996224 | 1110000000101110010111001001010101110010111010100001100000000000000 | 70172E4AB9750C000
255999818525230989312 | 11011110000010110110000011101001101010000000110110111000000000000000 | DE0B60E9A80DB8000
324565523415755980800 | 100011001100001000000010111111110110010111110110111010000000000000000 | 1198405FECBEDD0000
138496626697778003968 | 1111000001000000110110111000011000111101110111100001000000000000000 | 78206DC31EEF08000
209067341249897988096 | 10110101010101100100011001110010111000110111100010101000000000000000 | B5564672E378A8000
143372949736493006848 | 1111100010110110011000010100010100110110011100110011100000000000000 | 7C5B30A29B399C000
208729958768585015296 | 10110101000010110101110001111001100111101111011100010000000000000000 | B50B5C799EF710000
47850486361707503616 | 101001100000001111000100111101001010111111001111111110000000000000 | 2980F13D2BF3FE000
14924816652266500096 | 1100111100011111100110011010101110010000001011011111000000000000 | CF1F99AB902DF000
366768631641782026240 | 100111110000111101111111011110100000100110100100000110000000000000000 | 13E1EFEF4134830000
22058937634150998016 | 10011001000100001000101101110011110101110000100001110000000000000 | 1322116E7AE10E000
356858294733121978368 | 100110101100001100111010110000101011111101111011000110000000000000000 | 1358675857EF630000
245794196997805015040 | 11010101001100010100011001111110010101100010100011011000000000000000 | D531467E5628D8000
108558678461440999424 | 1011110001010001101111001101110010001100100000010100100000000000000 | 5E28DE6E4640A4000
297184571961000001536 | 100000001110001000011101100011010010110101101111010110000000000000000 | 101C43B1A5ADEB0000
320997462971403010048 | 100010110011010111100000100111101101011100100000101010000000000000000 | 1166BC13DAE4150000
283848091587311009792 | 11110110001100101110111111110110100000110010001101111000000000000000 | F632EFF6832378000
71875865056061399040 | 111110010101111010010111100111010000101110011100111010000000000000 | 3E57A5E742E73A000
192887190405060001792 | 10100111010011011000111101011011011010011000101111001000000000000000 | A74D8F5B698BC8000
374318244820883013632 | 101000100101010110101100011000111000100001000011011110000000000000000 | 144AB58C71086F0000
179569741542233997312 | 10011011110000000111111000001000100000001001100100000000000000000000 | 9BC07E08809900000
222129257132741001216 | 11000000101010101001101001100111100010010010011011101000000000000000 | C0AA9A678926E8000
96410478978643705856 | 1010011100111110110110100111101001110010011010100101100000000000000 | 539F6D3D39352C000
237241452395094016000 | 11001101110001100010111100111111111010000111010100110000000000000000 | CDC62F3FE87530000
170800721474826993664 | 10010100001001010110000011110011110110000111011111110000000000000000 | 942560F3D877F0000
233165365926527991808 | 11001010001111010001110010001111001001110110101010111000000000000000 | CA3D1C8F276AB8000
304076813084340977664 | 100000111101111101001110110100110111010100100111111110000000000000000 | 107BE9DA6EA4FF0000
234848857012021002240 | 11001011101100101110101111110010101101111100000001001000000000000000 | CBB2EBF2B7C048000
104643847633243996160 | 1011010110000111001101000001111111011011101100111000000000000000000 | 5AC39A0FEDD9C0000
80462848049111891968 | 1000101110010100101011101011111110101111111100011000000000000000000 | 45CA575FD7F8C0000
290517961552863002624 | 11111011111110111111001000101100110101011100111111011000000000000000 | FBFBF22CD5CFD8000
70590353725240696832 | 111101001110100011010100001011010110011010001001001110000000000000 | 3D3A350B59A24E000
226438137559957995520 | 11000100011001110101110111100110001111011110010101011000000000000000 | C4675DE63DE558000
21356435396231098368 | 10010100001100001010011001101011101110100111011101111000000000000 | 128614CD774EEF000
51349638084937302016 | 101100100010011110100011111100011010110101100011101100000000000000 | 2C89E8FC6B58EC000
89789373277602906112 | 1001101111000010011111011110100010110000000011110010000000000000000 | 4DE13EF4580790000
140061664399446999040 | 1111001011110111110111111011011000101011011000000111000000000000000 | 797BEFDB15B038000
144390971990101000192 | 1111101001111010011110010000000001001000011010110010000000000000000 | 7D3D3C80243590000
73045142583789600768 | 111111010110110100011110100010101110010010100010011100000000000000 | 3F5B47A2B9289C000
305064371898537017344 | 100001000100110011110010111011111000011111111111101010000000000000000 | 10899E5DF0FFF50000
296384207538975997952 | 100000001000100101000001110100111001000100100010100010000000000000000 | 1011283A7224510000
6890614848961750016 | 101111110100000011000011011001001110100011001011010010000000000 | 5FA061B27465A400
229340981615119990784 | 11000110111010111110110101111010110110101000100111101000000000000000 | C6EBED7ADA89E8000
137227579198072995840 | 1110111000001101010010011000011011110111111111011001100000000000000 | 7706A4C37BFECC000
235146813802130014208 | 11001011111101010001010011010100101010110100111000011000000000000000 | CBF514D4AB4E18000
138388511479760994304 | 1111000000010000110110000011111101000100010001110001100000000000000 | 78086C1FA2238C000
202683367975103004672 | 10101111110011001011111110010100111110010011110011001000000000000000 | AFCCBF94F93CC8000
83180412409218498560 | 1001000001001011100001100000110000010100001111101101000000000000000 | 4825C3060A1F68000
72585619236392402944 | 111110111101010011111011000001111011010010111011100000000000000000 | 3EF53EC1ED2EE0000
197218359463522992128 | 10101011000011110100010111010000011001000000100101100000000000000000 | AB0F45D0640960000
213293764398769995776 | 10111001000000001011101011001010010001010010100010111000000000000000 | B900BACA4528B8000
212931942145526005760 | 10111000101100000110001110010011100000110110000110110000000000000000 | B8B063938361B0000
34269192537838301184 | 11101101110010100101000010000110000010101010100011011000000000000 | 1DB94A10C1551B000
365288091001071009792 | 100111100110101100011111111110110001011011111011001110000000000000000 | 13CD63FF62DF670000
83873012731436400640 | 1001000101111111000110011001011001101110011000101010000000000000000 | 48BF8CCB373150000
339397109986434023424 | 100100110011000010100110000010101010001100111100101010000000000000000 | 126614C15467950000
844951320360054016 | 101110111001110111101011111111000110100011101110110100000000 | BB9DEBFC68EED00
100075520081793007616 | 1010110110011010011101010110100101010100011101111100100000000000000 | 56CD3AB4AA3BE4000
102317225455586000896 | 1011000101111101111110011100111001110110011110000100100000000000000 | 58BEFCE73B3C24000
270969635410793005056 | 11101011000001110101100001111011111101011001011011010000000000000000 | EB07587BF596D0000
142671917222723993600 | 1111011101111111000011110001100111001001100011001100100000000000000 | 7BBF878CE4C664000
236489290117929009152 | 11001101000111110010101111000110001101100111011101001000000000000000 | CD1F2BC6367748000
195781036764173008896 | 10101001110100000001111101111010010100000110001110011000000000000000 | A9D01F7A506398000
160405329993258991616 | 10001011001000010010001101011100001111010111100000111000000000000000 | 8B21235C3D7838000
222586002217043984384 | 11000001000100000000010101011011010010001001001101111000000000000000 | C110055B489378000
88248016250260193280 | 1001100100010101111111011110011100010111001101010001000000000000000 | 4C8AFEF38B9A88000
272298223038404984832 | 11101100001011100101100111110010011111010110001101111000000000000000 | EC2E59F27D6378000
226108989198113013760 | 11000100000111100100011111111011001011101100001010011000000000000000 | C41E47FB2EC298000
67361317347390898176 | 111010011011010011011110010011101101011101100101111100000000000000 | 3A6D3793B5D97C000
112589458141626007552 | 1100001101001111110000110111010011111000001010101001000000000000000 | 61A7E1BA7C1548000
374786143529061974016 | 101000101000100110011110110111101011001101100010011100000000000000000 | 145133DBD66C4E0000
194840361746996985856 | 10101000111111110100000001001011001101001110010111010000000000000000 | A8FF404B34E5D0000
285827129033163014144 | 11110111111010100101111100110111101010000111011011000000000000000000 | F7EA5F37A876C0000
131616375773724999680 | 1110010001010001011010011000110111011001001001101010000000000000000 | 7228B4C6EC9350000
34619058901062701056 | 11110000001101111100110101010011010100000001010101101000000000000 | 1E06F9AA6A02AD000
264782301143026991104 | 11100101101010010111101101000000001101001000101000011000000000000000 | E5A97B40348A18000
216053350484215988224 | 10111011011001010111101100011001000011010000101010100000000000000000 | BB657B190D0AA0000
88790661201922195456 | 1001101000000110111110010111110111000011000101000011000000000000000 | 4D037CBEE18A18000
297849940728573001728 | 100000010010101111111100011110000010000011001101111110000000000000000 | 10257F8F0419BF0000
367622804939355979776 | 100111110110111001010100100010101011111011111000010000000000000000000 | 13EDCA9157DF080000
227601921339069005824 | 11000101011010011100011101011001001000111011100110111000000000000000 | C569C75923B9B8000
83261963341641400320 | 1001000001101111101111010101000010010111000001000011100000000000000 | 4837DEA84B821C000
268073954679663001600 | 11101000100001000110000000010111011011100111011110101000000000000000 | E88460176E77A8000
257826644837318983680 | 11011111101000010000001111110111010010010111001100110000000000000000 | DFA103F7497330000
370323005458683002880 | 101000001001101000011100110110110100011000111110110000000000000000000 | 1413439B68C7D80000
48318459692331802624 | 101001111010001101101001110001011010000111011101111010000000000000 | 29E8DA7168777A000
241247780300276989952 | 11010001001111111100010010011111111101100001011111011000000000000000 | D13FC49FF617D8000
105888676433164992512 | 1011011110110000000001001100011000110010111000100111000000000000000 | 5BD80263197138000
84417160466171805696 | 1001001001110000110000000000010111011000101010100011100000000000000 | 49386002EC551C000
228337005510988005376 | 11000110000011010000000000001011101100011110110110100000000000000000 | C60D000BB1EDA0000
254497318170602995712 | 11011100101111011100000110100111110111011000010110111000000000000000 | DCBDC1A7DD85B8000
143733329157132992512 | 1111100101010110011010111010101011000101011001101010100000000000000 | 7CAB35D562B354000
153402584239038988288 | 10000101000011100011011101011001101010001010110110110000000000000000 | 850E3759A8ADB0000
205707007141474009088 | 10110010011011000010000110010001110011011100010011010000000000000000 | B26C2191CDC4D0000
211320051332366008320 | 10110111010010100111101000110001000010101110111111010000000000000000 | B74A7A310AEFD0000
269707977116241002496 | 11101001111011110011001110000011011010001110101110101000000000000000 | E9EF338368EBA8000
289069876596591001600 | 11111010101110100110100000010011010011101101110011111000000000000000 | FABA68134EDCF8000
259202237190636994560 | 11100000110100100111010101010110100110011110011101101000000000000000 | E0D2755699E768000
48966729335088701440 | 101010011110001100110001001110010010110110101010010110000000000000 | 2A78CC4E4B6A96000
334098619298800992256 | 100100001110010001100101111000001111100110101100000000000000000000000 | 121C8CBC1F35800000
224297791413135015936 | 11000010100011000001110101001110100011011100100100110000000000000000 | C28C1D4E8DC930000
109822661899933007872 | 1011111010000011000011110010010000111110001010101010100000000000000 | 5F4187921F1554000
234504469642902011904 | 11001011011001100111001111001010111010101010100011001000000000000000 | CB6673CAEAA8C8000
107939113239185997824 | 1011101100111110100110000111001101011101000010110000100000000000000 | 5D9F4C39AE8584000
86661344423498498048 | 1001011001010101010111100011001101000001000011010000100000000000000 | 4B2AAF19A08684000
355060333662582996992 | 100110011111101110011101101000100011010011101111011100000000000000000 | 133F73B4469DEE0000
291966707686465994752 | 11111101001111011010000111011011110000100100000111100000000000000000 | FD3DA1DBC241E0000
152321177382009995264 | 10000100000111100001100001111100101111110111111110001000000000000000 | 841E187CBF7F88000
144477734394349993984 | 1111101010100001000000001011111010010110000011101111100000000000000 | 7D50805F4B077C000
